"Name","State","Notes","User","Tags","Created","Runtime","Sweep","additional_metrics","attack_type","diff_attack_steps","end","gen_seed","gt_folder","guidance_scale","image_folder","image_length","max_num_log_image","model_id","num_images","num_inference_steps","project_name","prompt_file","run_generation","run_name","run_no_w","start","target_clean_generated","use_attack","use_attack_prompt","vae_attack_name","vae_attack_quality","w_channel","w_injection","w_mask_shape","w_measurement","w_pattern","w_pattern_const","w_radius","w_seed","with_tracking","fid_att_w","fid_no_w","fid_w","psnr_att_w","psnr_no_w","psnr_w","ssim_att_w","ssim_no_w","ssim_w"
"s_300","finished","-","jurujin","tree_ring_watermark_fid","2024-01-10T00:28:19.000Z","9674","","true","diff","300","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_300","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","25.72563831021563","25.57027363207044","26.006997893876303","8.747523563183721","8.422959089309458","8.74762964247317","0.19827447380200028","0.19656116815134883","0.20547621877081693"
"s_290","finished","-","jurujin","tree_ring_watermark_fid","2024-01-09T21:50:09.000Z","9482","","true","diff","290","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_290","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","26.605999906553905","25.57027363207044","26.006997893876303","8.742883234177977","8.422959089309458","8.74762964247317","0.19290852162092925","0.19656116815134883","0.20547621877081693"
"s_280","finished","-","jurujin","tree_ring_watermark_fid","2024-01-09T20:26:43.000Z","3854","","true","diff","280","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_280","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","25.238829156338852","25.57027363207044","26.006997893876303","8.756459393260302","8.422959089309458","8.74762964247317","0.1996854118473828","0.19656116815134883","0.20547621877081693"
"s_270","finished","-","jurujin","tree_ring_watermark_fid","2024-01-09T18:26:22.000Z","3673","","true","diff","270","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_270","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","26.13138411881556","25.57027363207044","26.006997893876303","8.75008607730169","8.422959089309458","8.74762964247317","0.19407869734801353","0.19656116815134883","0.20547621877081693"
"s_260","finished","-","jurujin","tree_ring_watermark_fid","2024-01-09T16:25:39.000Z","3664","","true","diff","260","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_260","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","25.01893133600703","25.57027363207044","26.006997893876303","8.7642673556542","8.422959089309458","8.74762964247317","0.2007930218782276","0.19656116815134883","0.20547621877081693"
"s_250","finished","-","jurujin","tree_ring_watermark_fid","2024-01-09T14:31:13.000Z","3486","","true","diff","250","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_250","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","25.873570594232376","25.57027363207044","26.006997893876303","8.757512106645924","8.422959089309458","8.74762964247317","0.1954446260008961","0.19656116815134883","0.20547621877081693"
"s_240","finished","-","jurujin","tree_ring_watermark_fid","2024-01-09T12:36:43.000Z","3494","","true","diff","240","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_240","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","24.994296499051305","25.57027363207044","26.006997893876303","8.770571106914618","8.422959089309458","8.74762964247317","0.2017777389205992","0.19656116815134883","0.20547621877081693"
"s_230","finished","-","jurujin","tree_ring_watermark_fid","2024-01-09T10:48:23.000Z","3303","","true","diff","230","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_230","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","25.72377086899644","25.57027363207044","26.006997893876303","8.766879456524737","8.422959089309458","8.74762964247317","0.1972735802359879","0.19656116815134883","0.20547621877081693"
"s_220","finished","-","jurujin","tree_ring_watermark_fid","2024-01-09T09:00:47.000Z","3284","","true","diff","220","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_220","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","25.06110969594613","25.57027363207044","26.006997893876303","8.777332206090298","8.422959089309458","8.74762964247317","0.2029578101761639","0.19656116815134883","0.20547621877081693"
"s_210","finished","-","jurujin","tree_ring_watermark_fid","2024-01-09T07:19:34.000Z","3087","","true","diff","210","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_210","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","25.82481557805295","25.57027363207044","26.006997893876303","8.770918574875738","8.422959089309458","8.74762964247317","0.19821102358549833","0.19656116815134883","0.20547621877081693"
"s_200","finished","-","jurujin","tree_ring_watermark_fid","2024-01-09T05:38:06.000Z","3098","","true","diff","200","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_200","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","25.198202562678773","25.57027363207044","26.006997893876303","8.781643505840133","8.422959089309458","8.74762964247317","0.20376317258290944","0.19656116815134883","0.20547621877081693"
"s_190","finished","-","jurujin","tree_ring_watermark_fid","2024-01-09T04:03:09.000Z","2909","","true","diff","190","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_190","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","25.94674709604601","25.57027363207044","26.006997893876303","8.776384619019822","8.422959089309458","8.74762964247317","0.19948112801611423","0.19656116815134883","0.20547621877081693"
"s_180","finished","-","jurujin","tree_ring_watermark_fid","2024-01-09T01:33:27.000Z","6198","","true","diff","180","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_180","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","25.421987235602103","25.57027363207044","26.006997893876303","8.784227303486713","8.422959089309458","8.74762964247317","0.20449717047289015","0.19656116815134883","0.20547621877081693"
"s_170","finished","-","jurujin","tree_ring_watermark_fid","2024-01-08T22:25:23.000Z","5677","","true","diff","170","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_170","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","26.200723350130716","25.57027363207044","26.006997893876303","8.77990882810643","8.422959089309458","8.74762964247317","0.2004003952406347","0.19656116815134883","0.20547621877081693"
"s_160","finished","-","jurujin","tree_ring_watermark_fid","2024-01-08T19:17:57.000Z","5686","","true","diff","160","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_160","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","25.648215874155085","25.57027363207044","26.006997893876303","8.787240744304363","8.422959089309458","8.74762964247317","0.20515450730994345","0.19656116815134883","0.20547621877081693"
